date,system_price(avg),area_price_中国,area_price_中部,area_price_九州,area_price_北海道,area_price_北陸,area_price_四国,area_price_東京,area_price_東北,area_price_関西,LNG(close),OIL(close)
2021-10-31,11.187916,15.319583,15.319583,10.097083,10.436041,15.319583,15.319583,10.497083,10.497083,15.319583,,
2021-11-01,17.874375,19.138541,19.138541,12.761458,15.740625,19.138541,19.138541,16.886458,16.886458,19.138541,,84.05
2021-11-02,19.495,18.942291,19.683125,15.234791,18.693125,19.683125,18.942291,18.975,18.975,18.942291,,83.91
2021-11-03,13.975833,17.774375,17.971458,11.643958,13.276458,17.971458,17.774375,13.284375,13.284375,17.774375,,80.86
2021-11-04,15.620208,19.277291,19.277291,11.839583,14.536041,19.277291,19.277291,14.657916,14.657916,19.277291,,78.81
2021-11-05,14.015,18.896041,18.896041,10.432708,13.377916,18.896041,18.896041,13.369375,13.369375,18.896041,,81.27
2021-11-06,13.30875,14.726875,14.726875,9.616458,13.067291,14.726875,14.726875,13.251041,13.251041,14.726875,,
2021-11-07,12.064166,13.433958,13.433958,7.321875,13.409166,13.433958,13.433958,12.742291,12.742291,13.433958,,
2021-11-08,16.177083,17.536458,17.536458,12.94875,15.463333,17.536458,17.536458,16.363958,16.363958,17.536458,,81.93
2021-11-09,19.034375,20.049791,20.049791,15.040208,16.036875,20.049791,19.959791,19.878333,19.878333,20.049791,,84.15
2021-11-10,18.834583,19.642083,19.642083,17.495416,17.058333,19.642083,19.642083,19.3925,19.3925,19.642083,,81.34
2021-11-11,17.969375,20.881666,20.477291,20.881666,15.48875,20.477291,20.881666,15.723958,15.723958,20.881666,,81.59
2021-11-12,18.883541,19.602291,19.602291,19.470416,15.109791,19.602291,19.602291,17.153541,17.153541,19.602291,,80.79
2021-11-13,14.876875,19.695625,19.332291,19.318333,12.192708,19.332291,19.695625,13.088958,13.088958,19.695625,,
2021-11-14,12.927291,17.1075,15.53625,14.006458,10.031041,15.53625,17.1075,12.145416,12.145416,17.1075,,
2021-11-15,18.920208,19.183125,19.183125,17.2325,13.714375,19.183125,19.183125,16.001666,16.001666,19.183125,,80.88
2021-11-16,19.54,20.0775,20.0775,18.829791,15.988541,20.0775,20.0775,17.60125,16.65125,20.0775,,80.76
2021-11-17,19.805208,20.448958,20.448958,17.90875,18.208958,20.448958,20.448958,19.588125,18.853541,20.448958,,77.55
2021-11-18,18.280625,21.4125,21.623333,18.951875,15.4225,21.623333,21.4125,20.342916,18.196666,21.4125,,78.41
2021-11-19,18.99,19.094791,19.187083,16.383541,16.458958,19.187083,19.094791,18.696666,16.555625,19.094791,,75.94
2021-11-20,18.18625,19.635833,19.34,17.443958,16.472916,19.34,19.635833,16.637083,16.568333,19.635833,,
2021-11-21,18.729583,18.92,18.92,17.589583,14.5125,18.92,18.92,15.360833,15.21375,18.92,,
2021-11-22,30.621041,32.07,32.07,32.07,37.29375,32.07,32.07,41.092083,41.092083,32.07,,76.75
2021-11-23,20.54875,22.938333,22.856875,21.984166,14.732083,22.856875,22.938333,16.90625,16.90625,22.938333,,78.5
2021-11-24,21.549375,22.47125,22.47125,21.722083,18.504791,22.47125,22.47125,20.251041,20.251041,22.47125,,78.39
2021-11-25,21.348541,22.772916,22.772916,22.772916,19.553125,22.772916,22.772916,19.556041,19.556041,22.772916,,
2021-11-26,19.765208,20.884583,20.99,19.326666,15.842291,20.99,20.884583,16.445,16.445,20.884583,,68.15
2021-11-27,21.266666,23.225833,23.225833,19.031458,15.310833,23.225833,23.225833,15.348958,15.348958,23.225833,,
2021-11-28,15.952916,21.095208,21.095208,16.3425,12.981666,21.095208,21.095208,13.053958,13.053958,21.095208,,
2021-11-29,24.245,26.963958,27.527708,23.931041,21.785833,27.527708,26.963958,24.49,24.251458,26.963958,,69.95
2021-11-30,21.41875,24.613125,26.225208,22.33625,18.651041,26.225208,24.613125,19.511041,18.651041,24.613125,,66.18
2021-12-01,19.444375,19.611875,25.586041,19.611875,16.722083,25.586041,19.611875,18.35375,16.722083,19.611875,,65.57
2021-12-02,20.044375,20.550625,21.29375,20.550625,16.18,21.29375,20.550625,17.579791,16.322291,20.550625,,66.5
2021-12-03,17.519375,19.363125,19.918125,19.363125,13.799583,19.918125,19.363125,14.756041,13.799583,19.363125,,66.26
2021-12-04,15.490208,17.207916,18.406875,16.668125,14.28375,18.406875,17.207916,14.302916,14.302916,17.207916,,
2021-12-05,14.245208,16.317708,16.317708,15.012708,14.0575,16.317708,16.317708,14.346041,14.346041,16.317708,,
2021-12-06,19.346666,19.145208,23.891666,19.020208,18.123333,23.891666,19.145208,19.003333,18.123333,19.145208,,69.49
2021-12-07,19.067083,19.004166,22.250833,17.805,17.130416,22.250833,19.004166,20.3425,19.856041,19.004166,,72.05
2021-12-08,20.158125,17.494791,25.488125,17.494791,21.3425,25.488125,17.494791,26.04875,21.3425,17.494791,,72.36
2021-12-09,15.94,17.276875,17.56875,15.37625,15.838125,17.56875,17.276875,16.492916,15.838125,17.276875,,70.94
2021-12-10,18.168541,17.222083,20.796041,15.694375,17.111666,17.222083,17.222083,19.543541,17.111666,17.222083,,71.67
2021-12-11,13.033125,13.993958,13.993958,13.049583,13.084375,13.993958,13.993958,12.89125,12.621875,13.993958,,
2021-12-12,12.927708,12.900208,13.412083,12.617083,12.972708,12.900208,12.900208,13.019583,12.972708,12.900208,,
2021-12-13,15.425,16.320416,16.320416,15.259166,13.698333,16.320416,16.320416,15.595416,13.698333,16.320416,,71.29
2021-12-14,21.363333,21.053125,22.420625,19.6025,18.115416,21.053125,21.053125,22.234791,19.016458,21.053125,,70.73
2021-12-15,16.846458,18.205625,19.042083,16.322708,14.872708,18.205625,18.205625,17.302291,14.71375,18.205625,,70.87
2021-12-16,18.909375,17.855625,19.481458,17.388958,17.004166,17.855625,17.855625,18.575625,16.85,17.855625,,72.15
2021-12-17,16.737083,16.96,18.387291,16.572083,16.943125,16.96,16.96,17.108125,16.94125,16.96,,70.72
2021-12-18,17.268958,19.275625,19.275625,16.950416,16.555,19.275625,19.275625,16.555,16.555,19.275625,,
2021-12-19,15.573958,16.220416,16.2425,14.07125,15.680625,16.220416,16.220416,16.2425,16.2425,16.220416,,
2021-12-20,18.701041,18.937708,19.310416,17.322291,19.356041,18.937708,18.937708,19.39375,19.39375,18.937708,,68.61
2021-12-21,18.283541,16.495833,19.454166,16.028541,18.242708,16.495833,16.495833,18.455208,18.242708,16.495833,,71.12
2021-12-22,15.916041,16.313333,18.627916,12.948541,17.096875,16.313333,16.313333,17.54125,17.286875,16.313333,,72.76
2021-12-23,16.516041,17.264791,18.158541,14.049375,17.964375,17.264791,17.264791,17.964375,17.964375,17.264791,,73.79
2021-12-24,15.805625,15.469375,17.615208,14.7825,16.664375,15.469375,15.469375,16.699166,16.664375,15.469375,,
2021-12-25,14.654791,15.815,17.035208,10.602916,16.219583,15.815,15.815,16.219583,16.219583,15.815,,
2021-12-26,19.120625,18.667083,22.629583,15.827708,19.714791,18.667083,18.667083,22.404791,22.404791,18.667083,,
2021-12-27,26.944375,24.708541,28.540833,22.875208,28.442916,24.708541,24.708541,28.540833,28.540833,24.708541,,75.57
2021-12-28,18.10625,18.5375,20.950625,16.570208,18.941875,18.5375,18.5375,18.990625,18.990625,18.5375,,75.98
2021-12-29,16.646666,17.517083,20.7175,12.072083,18.889583,17.517083,17.517083,20.571041,20.571041,17.517083,,76.56
2021-12-30,13.587916,12.877291,15.355625,10.352291,15.36,12.877291,12.877291,15.355625,15.355625,12.877291,,76.99
2021-12-31,16.0475,17.964166,18.525416,9.711458,16.655208,17.964166,17.964166,16.9525,16.9525,17.964166,,75.21
2022-01-01,13.761875,17.867083,17.899166,8.828333,17.683541,17.867083,17.867083,17.86375,17.86375,17.867083,,
2022-01-02,14.2825,16.282083,17.27,9.1225,17.2775,16.282083,16.282083,17.277291,17.277291,16.282083,,
2022-01-03,12.426458,14.3725,14.682083,8.857083,14.420833,14.3725,14.3725,14.410208,14.410208,14.3725,,76.08
2022-01-04,14.808125,16.944166,16.944166,10.270625,16.352708,16.944166,16.921875,16.352708,16.352708,16.944166,,76.99
2022-01-05,22.898958,24.14875,24.14875,20.155625,23.356666,24.14875,24.14875,23.356666,23.356666,24.14875,,77.85
2022-01-06,29.782083,29.033958,32.822083,23.598541,35.060833,29.033958,29.033958,35.060833,35.060833,29.033958,,79.46
2022-01-07,22.612708,25.394166,25.586875,18.507916,25.586875,25.394166,25.394166,25.586875,25.586875,25.394166,,78.9
2022-01-08,16.970208,18.51375,18.51375,10.698958,18.578125,18.51375,18.51375,18.578125,18.578125,18.51375,,
2022-01-09,15.623125,16.287708,16.314583,12.678541,16.314583,16.287708,16.287708,16.314583,16.314583,16.287708,,
2022-01-10,15.582708,16.358125,17.26125,10.281875,17.56375,16.358125,16.358125,17.56375,17.56375,16.358125,,78.23
2022-01-11,29.673333,31.012916,35.488125,21.278333,36.202708,31.012916,31.012916,36.190833,36.190833,31.012916,,81.22
2022-01-12,19.750208,21.223958,21.223958,17.806875,21.168125,21.223958,21.223958,21.218333,21.218333,21.223958,,82.64
2022-01-13,24.965,26.0825,26.0825,23.035416,26.0825,26.0825,26.0825,26.0825,26.0825,26.0825,,82.12
2022-01-14,25.326458,27.50375,27.50375,22.083333,26.825,27.50375,27.50375,27.504791,27.504791,27.50375,,83.82
2022-01-15,21.142291,22.128125,22.128125,15.238958,21.02875,22.128125,22.128125,21.907083,21.907083,22.128125,,
2022-01-16,16.878125,19.778541,19.778541,12.593541,17.863125,19.778541,19.778541,18.786458,18.786458,19.778541,,
2022-01-17,23.861875,24.88125,24.894791,19.907083,24.1875,24.88125,24.88125,24.265,24.1875,24.88125,,
2022-01-18,29.517291,34.40625,34.462291,25.991458,34.462291,34.40625,34.40625,34.462291,34.462291,34.40625,,84.83
2022-01-19,31.853958,34.502291,34.502291,24.955833,34.273541,34.502291,34.502291,34.502291,34.502291,34.502291,,85.8
2022-01-20,34.465833,36.171666,36.340833,28.113541,34.974583,36.171666,36.171666,36.340833,36.340833,36.171666,,85.55
2022-01-21,38.529166,41.178125,41.178125,32.019166,40.180416,41.178125,41.178125,41.573958,41.573958,41.178125,,85.14
2022-01-22,20.674375,23.281458,23.281458,16.432708,21.5575,23.281458,23.281458,22.206458,22.206458,23.281458,,
2022-01-23,19.711041,20.956666,20.956666,17.47125,19.281666,20.956666,20.956666,19.589166,19.281666,20.956666,,
2022-01-24,23.434166,23.914583,23.968125,22.497291,23.867916,23.914583,23.914583,23.968125,23.888958,23.914583,,83.31
2022-01-25,29.744375,31.073541,31.18875,25.545833,29.654791,31.073541,31.073541,32.861041,32.06375,31.073541,,85.6
2022-01-26,21.681875,23.273125,23.373958,17.7225,22.971875,23.273125,23.273125,23.379375,23.268958,23.273125,,87.35
2022-01-27,20.166666,21.776666,21.776666,17.453541,20.94875,21.776666,21.776666,21.064166,20.94875,21.776666,,86.61
2022-01-28,21.190416,22.233958,22.236666,17.8025,21.986666,22.233958,22.233958,22.273958,21.986666,22.233958,,86.82
2022-01-29,16.238125,17.66125,17.66125,12.581875,17.465208,17.66125,17.37875,17.489583,17.465208,17.66125,,
2022-01-30,16.000625,17.71375,17.71375,13.754375,16.003125,17.71375,17.71375,16.003125,16.003125,17.71375,,
2022-01-31,16.584583,18.548958,18.548958,13.430625,18.548958,18.548958,18.548958,18.548958,18.548958,18.548958,,88.15
2022-02-01,19.444583,20.339791,20.339791,17.4825,20.137291,20.339791,20.339791,20.299166,20.299166,20.339791,,88.2
2022-02-02,18.581666,19.063333,19.118333,16.836041,19.020416,19.063333,19.063333,19.118333,19.118333,19.063333,,88.26
2022-02-03,19.13875,19.435625,19.435625,18.327083,19.281666,19.435625,19.435625,19.379375,19.379375,19.435625,,90.27
2022-02-04,17.907916,18.743333,18.745625,15.02,18.745625,18.743333,18.743333,18.745625,18.745625,18.743333,,92.31
2022-02-05,19.549166,20.204166,20.324166,13.360833,19.94625,20.204166,20.204166,20.269791,20.231875,20.204166,,
2022-02-06,17.213125,18.926458,19.241041,11.586041,19.024583,18.926458,18.926458,19.241041,19.024583,18.926458,,
2022-02-07,20.687916,21.4775,21.4775,18.264375,21.141458,21.4775,21.4775,21.4775,21.315208,21.4775,,91.32
2022-02-08,22.064375,22.142708,22.34375,19.075625,21.43,22.142708,22.142708,22.34375,22.161458,22.142708,,89.36
2022-02-09,20.826041,21.328541,22.209583,17.31375,21.302083,21.328541,21.328541,22.209583,21.302083,21.328541,,89.66
2022-02-10,34.337708,23.263541,52.062291,19.107916,39.2175,23.263541,18.386875,56.369583,44.444375,23.263541,,89.88
2022-02-11,20.564583,20.385416,22.296041,13.167916,22.1475,20.385416,20.385416,23.763541,23.75375,20.385416,,93.1
2022-02-12,18.137916,18.93375,20.184375,10.577708,19.690833,18.93375,18.93375,20.184375,19.690833,18.93375,,
2022-02-13,19.069791,20.695208,20.761458,11.467291,19.459166,20.695208,20.695208,20.761458,19.459166,20.695208,,
2022-02-14,21.727291,22.288125,24.051875,11.385625,26.609791,22.288125,22.288125,35.866458,28.790208,22.288125,,95.46
2022-02-15,24.077291,25.026875,25.750208,16.288541,27.689583,25.026875,25.026875,31.250208,30.856875,25.026875,,92.07
2022-02-16,23.967291,24.374375,25.048333,18.944583,25.017708,24.374375,24.374375,25.238958,25.230833,24.374375,,93.66
2022-02-17,27.654166,28.711458,28.993125,22.597083,26.949791,28.711458,28.711458,28.993125,28.942083,28.711458,,90.04
2022-02-18,21.724791,23.40125,23.40125,16.929791,23.244166,23.40125,23.40125,23.40125,23.372916,23.40125,,90.21
2022-02-19,20.341666,22.061458,22.061458,14.886041,20.247291,22.061458,22.061458,22.006041,20.642083,22.061458,,
2022-02-20,15.878125,16.934583,17.001666,12.121875,17.136458,16.934583,16.934583,17.266458,17.136458,16.934583,,
2022-02-21,21.498125,23.225625,23.225625,17.545208,22.835,23.225625,23.225625,23.1675,23.005833,23.225625,,
2022-02-22,22.54375,24.331041,24.346875,17.100416,24.313958,24.331041,24.331041,24.313958,24.313958,24.331041,,91.91
2022-02-23,23.117083,24.028958,24.028958,18.432916,23.610833,24.028958,24.028958,24.028958,23.810208,24.028958,,92.1
2022-02-24,22.726458,24.358333,24.358333,16.940208,24.25125,24.358333,24.358333,24.400833,24.400833,24.358333,,92.81
2022-02-25,19.262083,20.53375,20.53375,14.742916,20.408125,20.53375,20.53375,20.512916,20.408125,20.53375,,91.59
2022-02-26,16.134791,17.084583,17.084583,12.503541,17.24875,17.084583,17.084583,17.277916,17.265,17.084583,,
2022-02-27,13.467291,14.782916,14.859791,9.452916,15.288333,14.782916,14.782916,14.997916,14.997916,14.782916,,
2022-02-28,16.216458,17.279375,17.279375,13.185208,16.828333,17.279375,17.279375,17.279375,16.735625,17.279375,,95.72
2022-03-01,22.559791,24.010833,24.010833,18.942916,22.012708,24.010833,24.010833,22.307083,22.307083,24.010833,,103.41
2022-03-02,20.544583,23.09125,23.09125,11.849166,22.138333,23.09125,23.09125,22.49125,22.138333,23.09125,,110.6
2022-03-03,19.470416,21.743958,21.810833,14.52,21.361041,21.810833,21.575625,21.521041,21.521041,21.810833,,107.67
2022-03-04,22.532708,24.219583,24.219583,16.75625,22.013958,24.219583,24.219583,22.946875,21.936458,24.219583,,115.68
2022-03-05,23.355625,25.935833,25.935833,14.737708,25.625,25.935833,25.935833,26.868541,26.868541,25.935833,,
2022-03-06,24.894166,31.484166,31.484166,16.103333,25.353958,31.484166,31.484166,27.653541,27.653541,31.484166,,
2022-03-07,32.717708,40.98875,40.98875,21.846875,30.203541,40.98875,40.98875,32.753333,32.753333,40.98875,,119.4
2022-03-08,37.118125,39.746666,39.746666,24.011875,29.669583,39.746666,39.746666,42.693958,42.673333,39.746666,,123.7
2022-03-09,28.8325,33.052708,33.132916,19.096458,32.114375,33.052708,33.052708,32.265,32.114375,33.052708,,108.7
2022-03-10,28.509375,30.5075,31.097083,22.330208,28.630416,30.5075,30.5075,29.509583,29.098333,30.5075,,106.02
2022-03-11,25.815208,28.784791,29.523958,18.032083,26.496458,28.784791,28.784791,26.747083,26.462083,28.784791,,109.33
2022-03-12,21.199791,23.917916,25.51125,9.60125,24.767291,23.917916,23.917916,24.463541,24.366875,23.917916,,
2022-03-13,19.671458,19.91875,20.234166,7.825625,23.276041,19.91875,19.91875,26.221666,26.221666,19.91875,,
2022-03-14,24.015416,20.45875,25.363333,11.078958,21.054375,20.45875,20.45875,21.735208,21.203958,20.45875,,103.01
2022-03-15,18.543125,18.68,21.346041,11.577708,22.716458,18.68,18.68,22.716458,22.716458,18.68,,96.44
2022-03-16,14.605833,15.686041,16.349375,7.140208,22.187708,15.686041,15.686041,22.065,22.065,15.686041,,95.04
2022-03-17,17.941458,19.161458,19.355,8.422291,21.746875,19.161458,19.161458,21.6675,21.6675,19.161458,,102.98
2022-03-18,47.7475,28.49375,28.49375,28.018333,64.635208,28.49375,28.49375,71.897708,69.295,28.49375,,103.09
2022-03-19,26.316875,21.683958,20.789166,14.985,35.947916,21.683958,21.683958,35.697083,35.947916,21.683958,,
2022-03-20,21.884791,17.991458,17.966875,17.721666,26.373333,17.991458,17.991458,26.373333,26.373333,17.991458,,
2022-03-21,23.8175,21.347916,21.347916,21.347916,28.875416,21.347916,21.347916,32.159166,29.085833,21.347916,,109.97
2022-03-22,64.06375,46.485,46.548541,37.922083,54.561666,46.485,46.485,69.424375,56.269791,46.485,,109.27
2022-03-23,53.564583,40.543125,40.543125,40.543125,55.865416,40.543125,40.543125,76.726458,56.073541,40.543125,,114.93
2022-03-24,26.244791,25.287916,25.334583,21.706875,33.061666,25.334583,25.287916,33.660416,33.061666,25.334583,,112.34
2022-03-25,25.096041,24.08625,24.378333,21.49375,24.227083,24.08625,24.08625,29.29375,24.904166,24.08625,,113.9
2022-03-26,25.497291,23.067291,25.828333,22.997083,23.439375,23.067291,23.067291,26.009375,23.731041,23.067291,,
2022-03-27,10.716875,9.7225,9.7225,9.7225,12.907916,9.7225,9.7225,14.090416,13.104375,9.7225,,
2022-03-28,19.35125,20.463333,20.463333,19.944375,14.83,20.463333,20.463333,20.309583,15.0175,20.463333,,105.96
2022-03-29,23.469583,24.107708,26.860208,14.531041,18.478333,24.259583,24.107708,26.305416,19.145208,24.259583,,104.24
2022-03-30,18.210625,18.848541,19.249375,14.299166,16.328333,18.848541,18.848541,21.706875,14.849791,18.848541,,107.82
2022-03-31,23.462916,24.891458,24.894791,21.172916,23.221875,24.891458,24.891458,23.266041,23.266041,24.891458,,100.28
2022-04-01,16.247916,14.426041,14.426041,13.398333,16.64375,14.426041,14.426041,26.553125,16.215833,14.426041,,99.27
2022-04-02,15.731666,14.268541,14.268541,10.307708,21.26,14.268541,14.268541,22.303125,20.565625,14.268541,,
2022-04-03,15.299375,16.207916,16.207916,8.83375,17.819791,16.207916,16.207916,22.628333,17.384166,16.207916,,
2022-04-04,24.97,24.577916,25.542916,12.970416,29.512291,25.519583,23.62875,36.47375,29.4425,25.519583,4200.0,103.28
2022-04-05,19.779583,18.019791,18.019791,14.023125,24.1175,18.019791,18.019791,26.292291,23.459583,18.019791,3950.0,101.96
2022-04-06,13.553958,13.886875,13.886875,12.72125,16.04625,13.886875,13.886875,14.417083,13.998333,13.886875,3907.4,96.23
2022-04-07,20.794791,18.487916,18.765416,15.147708,24.499791,18.487916,18.487916,28.82875,24.244791,18.487916,4150.0,96.03
2022-04-08,17.966875,18.749375,19.2475,15.698333,19.400416,18.793333,18.746041,22.76,18.75,18.793333,4000.0,98.26
2022-04-09,12.101458,11.257291,11.257291,10.326041,14.395,11.257291,11.257291,13.895416,13.895416,11.257291,,
2022-04-10,10.305416,10.306041,10.335833,8.464166,11.853125,10.306041,10.306041,10.617083,10.617083,10.306041,,
2022-04-11,15.436041,16.93125,16.93125,15.368958,13.98625,16.93125,16.93125,18.52625,13.364583,16.93125,3900.0,94.29
2022-04-12,12.256458,12.1125,12.1125,11.89125,12.807083,12.1125,12.1125,12.411875,11.183333,12.1125,3800.1,100.6
2022-04-13,18.962916,19.111875,19.111875,18.83,17.823333,19.111875,19.111875,19.265208,17.730625,19.111875,3700.2,104.25
2022-04-14,24.720625,24.786458,24.786458,23.841041,19.900625,24.786458,24.786458,26.624166,20.076666,24.786458,3608.6,106.95
2022-04-15,26.512916,26.090416,26.090416,23.07375,27.316458,26.090416,26.090416,32.298541,32.298541,26.090416,3508.7,
2022-04-16,13.430833,13.144166,13.144166,12.499166,15.711041,13.144166,13.144166,19.472916,15.575416,13.144166,,
2022-04-17,10.25,10.517291,11.358125,10.113333,10.756875,10.517291,10.517291,11.583125,10.734583,10.517291,,
2022-04-18,19.821875,19.458958,19.9125,18.80875,15.163541,19.458958,19.458958,21.328125,14.101041,19.458958,3483.5,107.61
2022-04-19,15.468333,15.465416,16.471875,12.595416,14.020208,15.465416,15.465416,20.424583,13.593333,15.465416,3600.0,102.05
2022-04-20,16.730416,14.555208,16.089791,12.079791,16.881875,14.555208,14.555208,23.59875,17.037083,14.555208,3550.0,102.19
2022-04-21,21.953958,22.548333,22.548333,21.557916,15.439375,22.548333,22.548333,22.704791,15.994375,22.548333,3450.0,103.79
2022-04-22,16.831041,16.485833,16.566666,14.759583,18.278958,16.485833,16.485833,19.436041,18.386041,16.485833,3420.6,102.07
2022-04-23,16.557291,17.9,17.9,17.53875,14.698125,17.9,17.9,18.641666,14.765625,17.9,,
2022-04-24,17.307916,17.08625,18.822083,15.458333,13.324166,17.08625,17.08625,21.140833,14.001666,17.08625,,
2022-04-25,18.55625,18.93875,19.001875,18.585625,17.1025,18.93875,18.93875,19.459791,16.645625,18.93875,3350.0,98.54
2022-04-26,24.242708,24.725,24.953541,24.725,23.377916,24.725,24.725,25.84875,25.209166,24.725,3300.0,101.7
2022-04-27,22.002291,20.190208,22.522708,20.190208,17.178958,20.190208,20.190208,25.698125,17.094791,20.190208,3250.0,102.02
2022-04-28,18.637083,17.541458,18.804583,17.346458,14.942083,17.541458,17.541458,24.53125,17.286666,17.541458,3200.0,105.36
2022-04-29,23.245,21.161458,22.436041,20.24125,24.794375,21.161458,21.161458,27.503541,27.239583,21.161458,,104.69
2022-04-30,13.224791,12.483333,12.483333,12.483333,11.939791,12.483333,12.483333,14.083541,14.061875,12.483333,,
